x1,x2,x3,x4
4,1,0.00035253,1
1,0,0.00035257,0
4,0,0.00035261,0
15,4,0.00035262,14
12,3,0.00035265,10
1,0,0.00035267,0
1,0,0.00035269,0
10,0,0.00035271,0
18,2,0.00035274,6
7,1,0.00035275,1
18,4,0.00035276,14
1,0,0.00035279,0
5,2,0.00035280,6
8,1,0.00035283,1
1,0,0.00035285,0
16,7,0.00035285,28
4,0,0.00035287,0
4,0,0.00035288,0
3,0,0.00035289,0
11,2,0.00035290,6
3,1,0.00035294,1
4,0,0.00035297,0
9,1,0.00035300,1
1,0,0.00035300,0
17,3,0.00035300,10
2,0,0.00035303,0
10,0,0.00035309,0
6,3,0.00035309,10
21,15,0.00035315,64
6,1,0.00035325,1
6,1,0.00035329,1
8,0,0.00035336,0
12,1,0.00035337,1
2,0,0.00035344,0
1,0,0.00035345,0
2,0,0.00035346,0
7,0,0.00035346,0
1,0,0.00035351,0
5,0,0.00035351,0
6,0,0.00035357,0
9,0,0.00035358,0
4,0,0.00035360,0
18,7,0.00035367,28
16,0,0.00035371,0
15,4,0.00035372,14
3,0,0.00035377,0
17,3,0.00035383,10
2,0,0.00035386,0
16,4,0.00035390,14
1,0,0.00035391,0
2,0,0.00035392,0
1,0,0.00035393,0
5,2,0.00035393,6
1,0,0.00035393,0
3,0,0.00035396,0
1,0,0.00035397,0
4,0,0.00035397,0
1,0,0.00035402,0
2,0,0.00035402,0
3,0,0.00035411,0
11,0,0.00035411,0
12,1,0.00035415,1
16,1,0.00035417,1
3,0,0.00035421,0
21,3,0.00035422,10
6,0,0.00035429,0
19,2,0.00035430,6
12,1,0.00035432,1
16,3,0.00035440,10
4,0,0.00035441,0
17,3,0.00035442,10
4,0,0.00035447,0
1,0,0.00035448,0
10,3,0.00035450,10
1,0,0.00035455,0
17,1,0.00035460,1
12,2,0.00035461,6
3,0,0.00035469,0
1,0,0.00035480,0
8,2,0.00035484,6
15,5,0.00035486,20
1,0,0.00035490,0
1,0,0.00035494,0
16,4,0.00035495,14
6,0,0.00035495,0
13,3,0.00035499,10
6,1,0.00035502,1
13,3,0.00035503,10
14,4,0.00035503,14
6,0,0.00035508,0
7,0,0.00035509,0
1,0,0.00035511,0
5,0,0.00035520,0
4,0,0.00035523,0
5,0,0.00035524,0
16,3,0.00035539,10
2,0,0.00035543,0
15,1,0.00035544,1
8,2,0.00035545,6
4,0,0.00035549,0
10,1,0.00035552,1
6,0,0.00035556,0
4,1,0.00035557,1
12,1,0.00035560,1
15,4,0.00035564,14
18,8,0.00035567,32
19,2,0.00035568,6
3,0,0.00035573,0
16,3,0.00035574,10
2,0,0.00035576,0
14,3,0.00035580,10
19,6,0.00035581,24
6,0,0.00035581,0
7,0,0.00035586,0
5,0,0.00035591,0
12,3,0.00035600,10
2,0,0.00035602,0
1,0,0.00035605,0
9,1,0.00035611,1
3,0,0.00035612,0
4,0,0.00035614,0
17,3,0.00035618,10
2,0,0.00035619,0
19,1,0.00035619,1
14,2,0.00035619,6
8,0,0.00035621,0
3,0,0.00035621,0
14,0,0.00035624,0
8,2,0.00035626,6
5,0,0.00035631,0
17,8,0.00035634,32
9,0,0.00035637,0
15,3,0.00035648,10
22,4,0.00035651,14
6,0,0.00035653,0
7,0,0.00035659,0
7,0,0.00035660,0
10,1,0.00035661,1
6,0,0.00035662,0
3,0,0.00035665,0
6,0,0.00035667,0
5,0,0.00035668,0
16,5,0.00035668,20
7,0,0.00035674,0
3,0,0.00035675,0
1,0,0.00035675,0
16,4,0.00035681,14
8,2,0.00035683,6
17,2,0.00035685,6
9,1,0.00035686,1
12,2,0.00035689,6
21,1,0.00035694,1
3,0,0.00035694,0
13,4,0.00035695,14
3,0,0.00035701,0
2,0,0.00035702,0
14,5,0.00035703,20
1,0,0.00035715,0
3,0,0.00035716,0
5,0,0.00035717,0
16,3,0.00035720,10
2,0,0.00035724,0
1,0,0.00035724,0
1,0,0.00035726,0
6,0,0.00035728,0
2,0,0.00035729,0
20,2,0.00035729,6
3,0,0.00035730,0
1,0,0.00035733,0
2,0,0.00035735,0
11,2,0.00035737,6
5,1,0.00035740,1
2,0,0.00035745,0
14,0,0.00035747,0
4,0,0.00035750,0
6,2,0.00035751,6
3,0,0.00035752,0
15,2,0.00035752,6
8,0,0.00035763,0
7,0,0.00035769,0
15,4,0.00035769,14
22,8,0.00035773,32
4,1,0.00035781,1
4,0,0.00035784,0
1,0,0.00035792,0
2,0,0.00035805,0
5,1,0.00035806,1
4,1,0.00035808,1
16,1,0.00035812,1
16,5,0.00035813,20
2,0,0.00035816,0
3,0,0.00035816,0
19,2,0.00035817,6
11,1,0.00035828,1
4,0,0.00035828,0
9,0,0.00035830,0
19,5,0.00035831,20
8,0,0.00035834,0
3,0,0.00035834,0
12,2,0.00035836,6
13,1,0.00035838,1
9,1,0.00035842,1
1,0,0.00035843,0
2,0,0.00035852,0
13,1,0.00035860,1
15,2,0.00035861,6
15,3,0.00035863,10
15,2,0.00035863,6
3,0,0.00035866,0
9,0,0.00035871,0
1,0,0.00035878,0
16,3,0.00035883,10
8,1,0.00035884,1
16,1,0.00035886,1
10,0,0.00035886,0
13,0,0.00035887,0
2,0,0.00035889,0
14,5,0.00035889,20
3,0,0.00035891,0
12,3,0.00035893,10
3,0,0.00035894,0
9,0,0.00035907,0
18,4,0.00035908,14
2,0,0.00035909,0
8,0,0.00035913,0
8,1,0.00035913,1
8,0,0.00035914,0
17,3,0.00035915,10
7,0,0.00035915,0
15,3,0.00035920,10
1,0,0.00035922,0
7,0,0.00035923,0
6,4,0.00035924,14
7,0,0.00035928,0
1,0,0.00035929,0
15,3,0.00035929,10
9,0,0.00035931,0
16,7,0.00035932,28
19,4,0.00035937,14
7,1,0.00035938,1
4,0,0.00035938,0
4,0,0.00035939,0
10,2,0.00035944,6
2,1,0.00035950,1
16,4,0.00035952,14
11,4,0.00035957,14
23,13,0.00035957,55
10,0,0.00035961,0
16,1,0.00035963,1
1,0,0.00035968,0
3,0,0.00035968,0
2,0,0.00035973,0
1,0,0.00035998,0
23,7,0.00036002,28
8,0,0.00036005,0
1,0,0.00036006,0
1,0,0.00036008,0
6,2,0.00036009,6
3,1,0.00036011,1
3,0,0.00036016,0
16,3,0.00036023,10
2,0,0.00036026,0
4,1,0.00036033,1
5,0,0.00036040,0
8,0,0.00036046,0
22,3,0.00036046,10
4,0,0.00036050,0
8,2,0.00036053,6
3,0,0.00036060,0
5,0,0.00036060,0
8,1,0.00036061,1
12,0,0.00036069,0
1,0,0.00036070,0
5,0,0.00036071,0
4,1,0.00036072,1
3,0,0.00036074,0
6,0,0.00036075,0
3,0,0.00036076,0
1,0,0.00036077,0
10,0,0.00036079,0
6,0,0.00036081,0
15,0,0.00036081,0
2,0,0.00036083,0
3,0,0.00036086,0
7,3,0.00036086,10
10,1,0.00036087,1
4,0,0.00036088,0
4,0,0.00036090,0
2,0,0.00036108,0
1,0,0.00036108,0
1,0,0.00036109,0
17,3,0.00036114,10
3,0,0.00036114,0
3,0,0.00036116,0
1,0,0.00036118,0
5,0,0.00036119,0
3,0,0.00036120,0
2,0,0.00036139,0
10,2,0.00036140,6
1,0,0.00036140,0
3,0,0.00036143,0
4,0,0.00036148,0
2,0,0.00036151,0
6,2,0.00036161,6
1,0,0.00036164,0
6,1,0.00036168,1
1,0,0.00036171,0
2,0,0.00036171,0
18,3,0.00036172,10
2,0,0.00036177,0
1,0,0.00036190,0
3,0,0.00036205,0
17,2,0.00036209,6
16,4,0.00036209,14
6,0,0.00036216,0
4,0,0.00036223,0
3,0,0.00036225,0
1,0,0.00036227,0
13,3,0.00036236,10
1,0,0.00036244,0
7,1,0.00036245,1
10,2,0.00036248,6
14,1,0.00036252,1
12,2,0.00036255,6
6,0,0.00036273,0
4,0,0.00036275,0
8,0,0.00036277,0
1,0,0.00036278,0
1,0,0.00036282,0
11,0,0.00036285,0
16,3,0.00036286,10
1,0,0.00036292,0
10,1,0.00036292,1
10,0,0.00036292,0
2,0,0.00036292,0
12,0,0.00036294,0
3,0,0.00036296,0
2,0,0.00036300,0
15,4,0.00036301,14
1,0,0.00036305,0
1,0,0.00036326,0
2,0,0.00036329,0
18,1,0.00036329,1
7,1,0.00036336,1
17,4,0.00036337,14
17,3,0.00036339,10
6,0,0.00036342,0
6,0,0.00036343,0
2,0,0.00036343,0
2,0,0.00036347,0
6,0,0.00036350,0
9,1,0.00036351,1
11,0,0.00036356,0
2,0,0.00036359,0
2,0,0.00036360,0
6,0,0.00036364,0
9,1,0.00036367,1
16,4,0.00036367,14
6,0,0.00036370,0
1,0,0.00036371,0
9,1,0.00036372,1
10,2,0.00036372,6
1,0,0.00036373,0
1,0,0.00036375,0
5,0,0.00036378,0
15,5,0.00036390,20
1,0,0.00036390,0
6,3,0.00036392,10
1,0,0.00036393,0
2,0,0.00036405,0
5,0,0.00036406,0
6,0,0.00036415,0
14,3,0.00036420,10
1,0,0.00036421,0
5,0,0.00036422,0
3,0,0.00036426,0
4,0,0.00036427,0
8,0,0.00036428,0
3,0,0.00036428,0
4,0,0.00036438,0
1,0,0.00036438,0
10,1,0.00036438,1
2,0,0.00036439,0
2,0,0.00036441,0
11,2,0.00036448,6
2,2,0.00036449,6
18,2,0.00036450,6
3,0,0.00036453,0
1,0,0.00036453,0
8,1,0.00036458,1
2,0,0.00036459,0
2,0,0.00036460,0
2,0,0.00036460,0
5,1,0.00036467,1
3,0,0.00036467,0
3,0,0.00036467,0
10,0,0.00036468,0
4,0,0.00036469,0
1,0,0.00036469,0
19,4,0.00036471,14
17,7,0.00036472,28
1,0,0.00036484,0
2,0,0.00036484,0
2,0,0.00036489,0
2,0,0.00036496,0
2,0,0.00036500,0
2,0,0.00036500,0
17,1,0.00036501,1
7,0,0.00036502,0
15,4,0.00036503,14
6,0,0.00036507,0
7,2,0.00036511,6
2,0,0.00036518,0
3,0,0.00036519,0
13,0,0.00036523,0
5,1,0.00036525,1
2,0,0.00036530,0
1,0,0.00036531,0
19,4,0.00036532,14
14,0,0.00036536,0
7,1,0.00036538,1
2,0,0.00036541,0
1,0,0.00036543,0
6,0,0.00036550,0
1,0,0.00036557,0
3,0,0.00036561,0
16,3,0.00036565,10
1,0,0.00036565,0
18,8,0.00036568,32
14,2,0.00036570,6
7,1,0.00036571,1
13,2,0.00036574,6
2,0,0.00036584,0
1,0,0.00036584,0
1,0,0.00036585,0
2,0,0.00036585,0
18,4,0.00036590,14
2,0,0.00036594,0
15,3,0.00036594,10
9,1,0.00036600,1
6,0,0.00036603,0
8,2,0.00036615,6
4,0,0.00036618,0
14,5,0.00036623,20
6,0,0.00036631,0
3,0,0.00036633,0
2,0,0.00036633,0
10,2,0.00036634,6
7,0,0.00036635,0
4,0,0.00036636,0
10,0,0.00036638,0
2,0,0.00036643,0
2,0,0.00036646,0
10,1,0.00036647,1
7,0,0.00036649,0
4,0,0.00036657,0
10,1,0.00036664,1
6,0,0.00036665,0
7,1,0.00036666,1
6,0,0.00036667,0
1,0,0.00036667,0
4,0,0.00036668,0
17,3,0.00036670,10
7,0,0.00036674,0
6,1,0.00036679,1
7,0,0.00036685,0
6,0,0.00036693,0
1,0,0.00036695,0
1,0,0.00036695,0
4,0,0.00036699,0
2,0,0.00036701,0
12,3,0.00036702,10
1,0,0.00036712,0
1,0,0.00036715,0
2,0,0.00036717,0
1,0,0.00036722,0
2,0,0.00036724,0
5,0,0.00036724,0
2,0,0.00036727,0
1,0,0.00036730,0
2,0,0.00036731,0
15,4,0.00036732,14
6,0,0.00036734,0
3,0,0.00036753,0
11,0,0.00036760,0
14,0,0.00036764,0
21,8,0.00036765,32
5,0,0.00036768,0
3,0,0.00036775,0
18,7,0.00036798,28
1,0,0.00036802,0
4,0,0.00036815,0
7,3,0.00036816,10
5,0,0.00036816,0
1,0,0.00036818,0
13,0,0.00036820,0
3,0,0.00036825,0
12,4,0.00036826,14
1,0,0.00036827,0
7,1,0.00036827,1
6,0,0.00036828,0
7,0,0.00036832,0
5,0,0.00036832,0
19,2,0.00036839,6
3,0,0.00036846,0
8,1,0.00036848,1
3,0,0.00036851,0
11,0,0.00036853,0
4,0,0.00036857,0
16,3,0.00036857,10
1,0,0.00036859,0
10,0,0.00036861,0
2,0,0.00036862,0
6,1,0.00036862,1
6,0,0.00036864,0
17,3,0.00036865,10
1,0,0.00036865,0
2,0,0.00036871,0
11,2,0.00036875,6
6,0,0.00036883,0
4,0,0.00036893,0
1,0,0.00036895,0
2,0,0.00036898,0
2,0,0.00036898,0
3,0,0.00036900,0
1,0,0.00036903,0
22,2,0.00036904,6
1,0,0.00036907,0
16,2,0.00036908,6
3,1,0.00036913,1
5,1,0.00036923,1
4,1,0.00036926,1
1,0,0.00036927,0
1,0,0.00036932,0
15,5,0.00036932,20
9,0,0.00036934,0
14,3,0.00036942,10
2,0,0.00036945,0
4,0,0.00036951,0
1,0,0.00036955,0
3,1,0.00036956,1
5,0,0.00036963,0
4,0,0.00036964,0
4,0,0.00036965,0
16,0,0.00036965,0
19,7,0.00036965,28
1,0,0.00036967,0
1,0,0.00036973,0
4,0,0.00036974,0
7,0,0.00036977,0
2,0,0.00036978,0
2,0,0.00036981,0
2,0,0.00036981,0
2,0,0.00036982,0
8,0,0.00036983,0
3,0,0.00036984,0
16,7,0.00036985,28
4,0,0.00036989,0
1,0,0.00036989,0
17,3,0.00036990,10
11,2,0.00036991,6
1,0,0.00036992,0
1,0,0.00036993,0
16,3,0.00036994,10
8,0,0.00036995,0
4,0,0.00036995,0
9,0,0.00037002,0
1,0,0.00037009,0
3,0,0.00037009,0
3,0,0.00037010,0
2,0,0.00037013,0
3,0,0.00037020,0
18,4,0.00037025,14
9,0,0.00037026,0
5,1,0.00037026,1
18,2,0.00037033,6
2,0,0.00037035,0
3,0,0.00037036,0
1,0,0.00037043,0
4,0,0.00037045,0
9,0,0.00037046,0
1,0,0.00037050,0
16,3,0.00037053,10
1,0,0.00037054,0
1,0,0.00037056,0
18,4,0.00037056,14
2,0,0.00037063,0
3,0,0.00037069,0
1,0,0.00037070,0
16,5,0.00037073,20
3,0,0.00037078,0
6,1,0.00037080,1
2,0,0.00037083,0
10,0,0.00037087,0
6,0,0.00037088,0
11,2,0.00037091,6
4,0,0.00037095,0
6,0,0.00037100,0
15,3,0.00037105,10
13,3,0.00037106,10
2,0,0.00037107,0
6,0,0.00037114,0
18,7,0.00037116,28
9,1,0.00037117,1
20,3,0.00037117,10
1,0,0.00037117,0
8,0,0.00037118,0
9,2,0.00037120,6
7,0,0.00037125,0
15,2,0.00037125,6
18,0,0.00037125,0
2,1,0.00037126,1
5,0,0.00037127,0
5,1,0.00037132,1
5,0,0.00037132,0
4,0,0.00037134,0
2,0,0.00037138,0
14,1,0.00037139,1
10,1,0.00037139,1
3,0,0.00037146,0
13,2,0.00037162,6
4,0,0.00037163,0
24,5,0.00037164,20
10,1,0.00037166,1
17,4,0.00037171,14
9,1,0.00037177,1
6,0,0.00037178,0
16,3,0.00037179,10
2,0,0.00037187,0
1,0,0.00037188,0
5,0,0.00037190,0
1,0,0.00037194,0
2,0,0.00037195,0
17,3,0.00037197,10
1,0,0.00037199,0
15,1,0.00037208,1
9,1,0.00037209,1
2,1,0.00037213,1
6,0,0.00037214,0
13,2,0.00037217,6
17,2,0.00037219,6
6,0,0.00037224,0
1,0,0.00037227,0
3,0,0.00037229,0
6,1,0.00037230,1
3,0,0.00037231,0
1,0,0.00037232,0
5,0,0.00037233,0
8,0,0.00037234,0
12,3,0.00037234,10
3,1,0.00037238,1
1,0,0.00037239,0
8,2,0.00037240,6
15,4,0.00037241,14
21,3,0.00037245,10
13,2,0.00037246,6
2,0,0.00037246,0
2,0,0.00037250,0
7,3,0.00037251,10
1,0,0.00037256,0
1,0,0.00037259,0
2,0,0.00037261,0
1,0,0.00037263,0
8,1,0.00037264,1
4,0,0.00037274,0
2,0,0.00037276,0
3,0,0.00037279,0
9,1,0.00037282,1
1,0,0.00037285,0
7,0,0.00037290,0
4,0,0.00037293,0
2,0,0.00037295,0
6,0,0.00037295,0
7,1,0.00037297,1
6,0,0.00037297,0
7,1,0.00037302,1
1,0,0.00037305,0
8,0,0.00037306,0
8,1,0.00037306,1
4,0,0.00037317,0
1,0,0.00037325,0
1,0,0.00037329,0
18,5,0.00037329,20
1,0,0.00037331,0
1,0,0.00037333,0
2,0,0.00037334,0
19,3,0.00037337,10
16,5,0.00037337,20
1,0,0.00037341,0
3,0,0.00037343,0
12,1,0.00037345,1
11,1,0.00037345,1
2,0,0.00037350,0
8,1,0.00037350,1
3,0,0.00037351,0
9,2,0.00037355,6
6,0,0.00037357,0
9,1,0.00037360,1
2,0,0.00037363,0
15,5,0.00037365,20
3,0,0.00037366,0
8,1,0.00037368,1
16,4,0.00037369,14
8,2,0.00037369,6
16,0,0.00037372,0
10,0,0.00037374,0
23,8,0.00037375,32
10,0,0.00037377,0
3,0,0.00037380,0
7,0,0.00037385,0
2,0,0.00037388,0
18,4,0.00037390,14
17,6,0.00037398,24
3,0,0.00037404,0
13,1,0.00037409,1
3,0,0.00037413,0
1,0,0.00037418,0
2,0,0.00037423,0
12,2,0.00037423,6
3,0,0.00037431,0
1,0,0.00037433,0
2,0,0.00037433,0
1,0,0.00037438,0
5,0,0.00037440,0
4,0,0.00037442,0
22,11,0.00037444,46
1,0,0.00037454,0
3,0,0.00037466,0
6,1,0.00037466,1
2,0,0.00037468,0
16,5,0.00037476,20
20,7,0.00037477,28
3,0,0.00037478,0
9,1,0.00037479,1
4,0,0.00037484,0
4,0,0.00037487,0
11,0,0.00037495,0
1,0,0.00037500,0
21,4,0.00037501,14
5,1,0.00037503,1
4,0,0.00037504,0
1,0,0.00037518,0
10,1,0.00037520,1
6,0,0.00037520,0
14,1,0.00037522,1
19,3,0.00037532,10
18,2,0.00037535,6
2,0,0.00037541,0
15,4,0.00037545,14
4,0,0.00037545,0
8,1,0.00037550,1
4,0,0.00037555,0
21,4,0.00037557,14
12,3,0.00037558,10
1,0,0.00037564,0
7,3,0.00037565,10
11,0,0.00037571,0
6,3,0.00037574,10
2,0,0.00037574,0
10,0,0.00037578,0
13,2,0.00037579,6
1,0,0.00037581,0
1,0,0.00037585,0
8,2,0.00037585,6
5,0,0.00037593,0
2,0,0.00037597,0
8,1,0.00037607,1
1,0,0.00037607,0
18,2,0.00037607,6
7,0,0.00037608,0
2,0,0.00037608,0
8,0,0.00037610,0
18,3,0.00037611,10
3,0,0.00037611,0
1,0,0.00037621,0
2,0,0.00037627,0
2,0,0.00037629,0
2,0,0.00037632,0
3,0,0.00037633,0
7,0,0.00037634,0
2,0,0.00037639,0
4,1,0.00037639,1
5,0,0.00037642,0
1,0,0.00037645,0
12,0,0.00037648,0
17,3,0.00037648,10
8,2,0.00037648,6
5,0,0.00037657,0
2,0,0.00037659,0
1,0,0.00037660,0
6,0,0.00037663,0
14,4,0.00037665,14
9,1,0.00037667,1
1,0,0.00037667,0
3,0,0.00037667,0
2,0,0.00037672,0
6,0,0.00037674,0
3,0,0.00037676,0
9,1,0.00037679,1
1,0,0.00037679,0
1,0,0.00037681,0
3,0,0.00037681,0
5,0,0.00037684,0
3,0,0.00037690,0
10,0,0.00037691,0
10,2,0.00037693,6
7,0,0.00037698,0
7,0,0.00037700,0
22,6,0.00037705,24
4,0,0.00037706,0
23,8,0.00037708,32
2,0,0.00037709,0
3,0,0.00037711,0
1,0,0.00037712,0
4,1,0.00037713,1
3,0,0.00037714,0
6,0,0.00037716,0
9,1,0.00037716,1
2,0,0.00037721,0
1,0,0.00037724,0
7,0,0.00037726,0
2,0,0.00037729,0
16,3,0.00037730,10
1,0,0.00037730,0
8,0,0.00037731,0
2,0,0.00037734,0
13,2,0.00037735,6
2,0,0.00037744,0
17,2,0.00037748,6
11,0,0.00037752,0
1,0,0.00037755,0
4,0,0.00037757,0
17,4,0.00037758,14
1,0,0.00037758,0
6,0,0.00037760,0
5,0,0.00037760,0
4,0,0.00037761,0
7,0,0.00037765,0
15,5,0.00037769,20
2,0,0.00037772,0
12,0,0.00037772,0
2,0,0.00037777,0
2,0,0.00037779,0
3,0,0.00037788,0
11,4,0.00037790,14
17,3,0.00037790,10
2,0,0.00037795,0
3,1,0.00037798,1
1,0,0.00037800,0
7,0,0.00037809,0
14,8,0.00037812,32
2,0,0.00037812,0
1,0,0.00037821,0
3,1,0.00037822,1
1,0,0.00037824,0
15,4,0.00037824,14
1,0,0.00037833,0
2,0,0.00037834,0
1,0,0.00037834,0
1,0,0.00037835,0
15,0,0.00037849,0
4,1,0.00037853,1
3,2,0.00037858,6
2,0,0.00037859,0
6,1,0.00037860,1
13,2,0.00037861,6
1,0,0.00037862,0
2,0,0.00037867,0
2,0,0.00037868,0
13,2,0.00037869,6
10,1,0.00037869,1
2,0,0.00037872,0
2,0,0.00037874,0
7,1,0.00037890,1
1,0,0.00037893,0
2,0,0.00037899,0
2,0,0.00037899,0
1,0,0.00037900,0
17,5,0.00037900,20
18,1,0.00037903,1
13,4,0.00037903,14
2,0,0.00037905,0
10,2,0.00037906,6
4,0,0.00037907,0
3,0,0.00037907,0
2,0,0.00037908,0
7,0,0.00037909,0
3,0,0.00037924,0
14,4,0.00037925,14
10,0,0.00037926,0
15,4,0.00037926,14
9,0,0.00037930,0
4,1,0.00037930,1
5,0,0.00037931,0
2,1,0.00037931,1
12,1,0.00037936,1
6,0,0.00037939,0
2,0,0.00037941,0
13,3,0.00037941,10
2,0,0.00037942,0
7,0,0.00037942,0
3,0,0.00037943,0
9,1,0.00037948,1
1,0,0.00037951,0
23,7,0.00037953,28
6,1,0.00037960,1
10,1,0.00037967,1
6,0,0.00037970,0
5,0,0.00037970,0
3,0,0.00037978,0
4,1,0.00037978,1
16,2,0.00037978,6
14,1,0.00037986,1
9,1,0.00037988,1
3,0,0.00037997,0
2,0,0.00038004,0
3,0,0.00038006,0
6,0,0.00038006,0
3,0,0.00038018,0
3,0,0.00038024,0
16,4,0.00038028,14
6,0,0.00038028,0
1,0,0.00038032,0
5,0,0.00038036,0
2,0,0.00038039,0
6,0,0.00038040,0
2,0,0.00038046,0
4,0,0.00038049,0
6,2,0.00038053,6
9,0,0.00038053,0
3,0,0.00038058,0
7,2,0.00038060,6
6,0,0.00038064,0
16,4,0.00038066,14
20,3,0.00038074,10
1,0,0.00038074,0
1,0,0.00038074,0
1,0,0.00038074,0
4,1,0.00038075,1
9,0,0.00038076,0
6,1,0.00038078,1
15,2,0.00038080,6
1,0,0.00038083,0
9,1,0.00038084,1
20,4,0.00038090,14
10,0,0.00038090,0
3,1,0.00038093,1
14,0,0.00038096,0
2,0,0.00038097,0
10,0,0.00038098,0
12,3,0.00038108,10
17,3,0.00038121,10
2,0,0.00038125,0
1,0,0.00038126,0
7,1,0.00038140,1
6,0,0.00038144,0
1,0,0.00038147,0
5,1,0.00038148,1
5,0,0.00038148,0
6,0,0.00038148,0
2,0,0.00038149,0
12,2,0.00038153,6
2,0,0.00038155,0
1,0,0.00038156,0
2,0,0.00038159,0
2,0,0.00038168,0
2,0,0.00038168,0
16,1,0.00038170,1
9,1,0.00038171,1
1,0,0.00038174,0
14,0,0.00038176,0
12,3,0.00038176,10
3,0,0.00038177,0
4,0,0.00038178,0
5,0,0.00038181,0
1,0,0.00038182,0
3,0,0.00038190,0
8,1,0.00038203,1
5,0,0.00038204,0
1,0,0.00038206,0
2,0,0.00038213,0
16,2,0.00038217,6
16,4,0.00038219,14
1,0,0.00038220,0
9,1,0.00038222,1
2,0,0.00038222,0
17,8,0.00038223,32
8,0,0.00038229,0
15,3,0.00038230,10
1,0,0.00038232,0
6,0,0.00038235,0
9,1,0.00038238,1
3,0,0.00038239,0
3,0,0.00038240,0
3,0,0.00038241,0
4,2,0.00038244,6
23,3,0.00038246,10
2,0,0.00038247,0
3,0,0.00038253,0
3,0,0.00038255,0
2,0,0.00038256,0
1,0,0.00038260,0
11,2,0.00038260,6
14,1,0.00038267,1
4,0,0.00038269,0
1,0,0.00038269,0
2,0,0.00038270,0
14,3,0.00038273,10
8,3,0.00038274,10
1,0,0.00038274,0
14,4,0.00038275,14
2,0,0.00038282,0
10,0,0.00038282,0
18,2,0.00038288,6
2,0,0.00038291,0
15,5,0.00038293,20
3,0,0.00038296,0
7,2,0.00038299,6
9,0,0.00038299,0
17,3,0.00038301,10
9,1,0.00038301,1
1,0,0.00038301,0
12,2,0.00038307,6
16,3,0.00038309,10
3,1,0.00038312,1
6,0,0.00038318,0
6,1,0.00038320,1
18,2,0.00038322,6
5,0,0.00038330,0
1,0,0.00038331,0
6,0,0.00038331,0
1,0,0.00038338,0
5,0,0.00038338,0
3,0,0.00038340,0
2,0,0.00038341,0
3,0,0.00038342,0
9,0,0.00038343,0
4,0,0.00038343,0
9,1,0.00038348,1
9,3,0.00038353,10
12,1,0.00038354,1
1,0,0.00038357,0
1,0,0.00038357,0
5,0,0.00038359,0
6,0,0.00038360,0
1,0,0.00038361,0
6,0,0.00038361,0
4,0,0.00038362,0
19,7,0.00038363,28
5,0,0.00038367,0
15,5,0.00038370,20
1,0,0.00038372,0
10,1,0.00038372,1
16,5,0.00038373,20
10,0,0.00038374,0
5,0,0.00038379,0
1,0,0.00038380,0
1,0,0.00038382,0
10,0,0.00038382,0
6,0,0.00038390,0
6,0,0.00038394,0
1,0,0.00038395,0
17,9,0.00038395,37
12,0,0.00038397,0
3,0,0.00038397,0
1,0,0.00038401,0
2,0,0.00038406,0
17,2,0.00038406,6
18,7,0.00038407,28
2,0,0.00038410,0
3,0,0.00038411,0
3,0,0.00038411,0
4,0,0.00038414,0
1,0,0.00038417,0
9,1,0.00038420,1
8,2,0.00038422,6
1,0,0.00038424,0
4,0,0.00038425,0
1,0,0.00038425,0
11,2,0.00038425,6
1,0,0.00038435,0
4,0,0.00038440,0
6,0,0.00038443,0
3,1,0.00038445,1
8,0,0.00038448,0
13,1,0.00038449,1
7,1,0.00038450,1
2,0,0.00038450,0
17,4,0.00038450,14
3,0,0.00038451,0
8,1,0.00038454,1
14,1,0.00038455,1
14,3,0.00038459,10
6,0,0.00038463,0
4,0,0.00038466,0
1,1,0.00038468,1
2,0,0.00038471,0
20,3,0.00038474,10
7,1,0.00038481,1
2,0,0.00038486,0
5,0,0.00038494,0
2,0,0.00038496,0
10,1,0.00038500,1
2,0,0.00038504,0
2,0,0.00038505,0
17,3,0.00038511,10
10,1,0.00038515,1
14,1,0.00038517,1
5,0,0.00038524,0
1,0,0.00038525,0
1,0,0.00038529,0
1,0,0.00038536,0
12,1,0.00038542,1
14,2,0.00038546,6
7,0,0.00038546,0
4,0,0.00038552,0
2,0,0.00038553,0
18,5,0.00038554,20
14,4,0.00038555,14
8,0,0.00038564,0
19,3,0.00038564,10
19,2,0.00038565,6
10,1,0.00038565,1
10,0,0.00038567,0
3,0,0.00038571,0
4,0,0.00038574,0
2,0,0.00038575,0
13,2,0.00038579,6
10,2,0.00038587,6
8,1,0.00038593,1
18,4,0.00038603,14
3,0,0.00038607,0
2,0,0.00038607,0
3,0,0.00038609,0
2,0,0.00038613,0
1,0,0.00038617,0
2,0,0.00038618,0
1,0,0.00038621,0
2,0,0.00038623,0
9,1,0.00038627,1
2,1,0.00038635,1
4,0,0.00038638,0
5,0,0.00038643,0
14,9,0.00038643,37
18,3,0.00038644,10
8,3,0.00038647,10
5,0,0.00038653,0
4,0,0.00038653,0
10,4,0.00038657,14
15,2,0.00038657,6
6,0,0.00038658,0
2,0,0.00038658,0
2,0,0.00038666,0
2,0,0.00038670,0
18,6,0.00038672,24
4,0,0.00038673,0
19,7,0.00038675,28
13,0,0.00038679,0
20,6,0.00038679,24
1,0,0.00038681,0
1,0,0.00038683,0
16,7,0.00038687,28
5,0,0.00038690,0
4,0,0.00038700,0
13,3,0.00038702,10
